Best Full Bound,Test Error,Train Error,Norm Squared U,Norm Squared V,Number Parameters,Best Prior Bound,Best Prior Sigma U,Best Prior Sigma V,Stochastic Bnd Loss,Stochastic Test Loss,Beta,Step Size,Layer Width,Batch Size,Momentum,CE Stopping Value,Prior Examples,Dataset,Train Size,Model Type,Sigma 2 Grid,Sigma 1 Grid,Init Key,KL Extra
0.75787944,0.037400007,0.03158331,80.15672,48.068302,635200,0.34135026,0.06,0.05,0.07475,0.076699995,5.0,0.1,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.77588904,0.037200034,0.032033324,58.606422,34.950687,1270400,0.37564263,0.06,0.05,0.09404167,0.0964,5.0,0.1,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.74781966,0.03850001,0.03461665,124.87419,89.39897,39700,0.33415556,0.08,0.06,0.07683333,0.0771,5.0,0.03,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.7490563,0.03760004,0.033783317,123.65822,77.63034,79400,0.32832,0.08,0.06,0.07720833,0.0786,5.0,0.03,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.7309657,0.039499998,0.03514999,100.26201,65.14592,158800,0.32300067,0.07,0.07,0.07941666,0.081999995,5.0,0.03,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.75604695,0.03790003,0.030533314,102.78433,61.452263,317600,0.33404088,0.07,0.06,0.072916664,0.0747,5.0,0.03,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.75832444,0.03730005,0.03186667,79.68743,47.841587,635200,0.34005973,0.06,0.05,0.07379167,0.0799,5.0,0.03,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.77656204,0.037800014,0.03218335,58.13435,34.703743,1270400,0.37507898,0.06,0.05,0.09229167,0.092599995,5.0,0.03,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.7475368,0.038900018,0.03485,124.51318,89.22023,39700,0.33626753,0.09,0.06,0.08454166,0.085499994,5.0,0.01,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.7492484,0.037100017,0.03373331,123.529335,77.615906,79400,0.32930982,0.08,0.06,0.07666667,0.0797,5.0,0.01,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.73100644,0.039600015,0.035133302,100.01152,65.02341,158800,0.32355788,0.07,0.07,0.07891667,0.0777,5.0,0.01,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.75625956,0.038000047,0.030600011,102.617035,61.38567,317600,0.33258992,0.07,0.06,0.07545833,0.0762,5.0,0.01,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.7582747,0.037400007,0.032016635,79.4683,47.73052,635200,0.34262088,0.06,0.05,0.074625,0.0779,5.0,0.01,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.7760522,0.037699997,0.032266676,57.767673,34.511707,1270400,0.37595618,0.05,0.05,0.082833335,0.0866,5.0,0.01,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",1,1024000
0.7646641,0.03790003,0.033166647,130.11339,92.52972,39700,0.34597215,0.09,0.07,0.085,0.090399995,5.0,0.1,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.74429315,0.035000026,0.032083333,125.31514,79.13717,79400,0.3264431,0.07,0.07,0.07158333,0.0705,5.0,0.1,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7416014,0.036800027,0.03276664,110.10029,68.30471,158800,0.32709098,0.08,0.06,0.08025,0.083399996,5.0,0.1,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.74137956,0.03460002,0.031783342,98.09838,60.04871,317600,0.32833853,0.08,0.07,0.08533333,0.085599996,5.0,0.1,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7696086,0.03640002,0.031449974,82.944664,48.7856,635200,0.348852,0.06,0.05,0.071875,0.0761,5.0,0.1,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7707728,0.038700044,0.03216666,57.59918,33.88237,1270400,0.3693147,0.06,0.05,0.09545833,0.0968,5.0,0.1,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7659382,0.037800014,0.033450007,129.25215,92.155304,39700,0.35223868,0.08,0.05,0.071833335,0.0775,5.0,0.03,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7449462,0.035600007,0.032299995,124.45045,78.81455,79400,0.3280297,0.07,0.07,0.07158333,0.0733,5.0,0.03,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7416857,0.036900043,0.032999992,108.94366,67.75077,158800,0.32600453,0.08,0.06,0.075791664,0.0809,5.0,0.03,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.74110407,0.03490001,0.031949997,96.9359,59.457233,317600,0.32417512,0.07,0.06,0.076416664,0.076699995,5.0,0.03,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7698304,0.03610003,0.0316,82.21226,48.416462,635200,0.34689766,0.06,0.05,0.072958335,0.078899994,5.0,0.03,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.77063876,0.03850001,0.032333314,56.986835,33.573135,1270400,0.37024328,0.06,0.05,0.09370833,0.101399995,5.0,0.03,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7658491,0.037800014,0.033549964,128.97765,92.02754,39700,0.34733278,0.08,0.06,0.074,0.0821,5.0,0.01,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7451766,0.035700023,0.032333314,124.35833,78.82151,79400,0.3264276,0.07,0.07,0.06970833,0.0762,5.0,0.01,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7418298,0.03670001,0.03306663,108.766884,67.688805,158800,0.326766,0.07,0.06,0.071208335,0.0748,5.0,0.01,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7409491,0.035000026,0.031983316,96.7022,59.343952,317600,0.3230556,0.07,0.06,0.073916666,0.0777,5.0,0.01,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.76962507,0.03610003,0.031666636,81.83187,48.222565,635200,0.3495145,0.06,0.05,0.07425,0.077,5.0,0.01,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7699288,0.03820002,0.03246665,56.62544,33.387882,1270400,0.37027505,0.06,0.05,0.09233333,0.0941,5.0,0.01,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",2,1024000
0.7635228,0.036800027,0.03331667,134.17961,95.15249,39700,0.3591178,0.08,0.06,0.0755,0.076799996,5.0,0.1,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.746684,0.03610003,0.03126663,125.32117,84.518715,79400,0.33340052,0.09,0.06,0.07970833,0.084,5.0,0.1,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7665442,0.03310001,0.029083312,124.660034,78.21725,158800,0.33767778,0.08,0.06,0.0745,0.078999996,5.0,0.1,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7407321,0.036200047,0.031666636,95.82212,57.918423,317600,0.32347,0.07,0.07,0.07833333,0.0805,5.0,0.1,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7471365,0.036500037,0.032233298,77.41053,45.43677,635200,0.33857912,0.06,0.05,0.07266667,0.0821,5.0,0.1,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7698525,0.03760004,0.032000005,57.928787,33.270447,1270400,0.37133542,0.05,0.05,0.08516666,0.085999995,5.0,0.1,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.76415074,0.03670001,0.03338331,133.48088,94.97893,39700,0.35846284,0.08,0.07,0.077,0.0739,5.0,0.03,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.74584574,0.036500037,0.0315333,124.12595,83.99515,79400,0.33380166,0.09,0.06,0.08116666,0.0821,5.0,0.03,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7673489,0.033600032,0.0291,123.836914,77.86815,158800,0.33853987,0.08,0.06,0.072916664,0.080699995,5.0,0.03,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7404032,0.036900043,0.031966627,94.623924,57.278996,317600,0.32519883,0.07,0.07,0.08066667,0.0819,5.0,0.03,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.74800414,0.03730005,0.03249997,76.858925,45.181522,635200,0.33818495,0.06,0.05,0.074374996,0.078499995,5.0,0.03,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7698897,0.037699997,0.03219998,57.15731,32.87921,1270400,0.37319997,0.05,0.05,0.087458335,0.0883,5.0,0.03,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.76382434,0.03670001,0.03343332,133.07024,94.7707,39700,0.35823843,0.08,0.07,0.078666665,0.0821,5.0,0.01,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7455227,0.036500037,0.031666636,123.78179,83.84427,79400,0.3335721,0.09,0.06,0.078208335,0.084199995,5.0,0.01,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7691589,0.033800006,0.029083312,123.66551,77.80848,158800,0.3404083,0.08,0.06,0.072125,0.0782,5.0,0.01,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7410103,0.037200034,0.032099962,94.40269,57.167023,317600,0.32416177,0.07,0.07,0.080625,0.084199995,5.0,0.01,400,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7477945,0.037500024,0.03275001,76.485886,44.996326,635200,0.3372757,0.06,0.05,0.076291665,0.0802,5.0,0.01,800,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.7693463,0.037699997,0.03246665,56.866695,32.735626,1270400,0.37135544,0.05,0.05,0.08445833,0.091699995,5.0,0.01,1600,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",3,1024000
0.76629716,0.034200013,0.030600011,141.39064,99.70966,39700,0.36163765,0.09,0.06,0.076958336,0.0813,5.0,0.1,50,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.75358164,0.037100017,0.03161663,126.302376,81.70457,79400,0.33874914,0.08,0.07,0.078375,0.079399996,5.0,0.1,100,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
0.7363826,0.03580004,0.031449974,111.66043,72.55595,158800,0.31856966,0.08,0.07,0.078666665,0.078899994,5.0,0.1,200,1000,0.0,0.1,36000,mnist,60000,GELU,"(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)","(0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2)",4,1024000
